state,year,epi_week,rainfall_mm,rainfall_lag8_mm,rainfall_lta_mm,rainfall_anomaly_pct
Niger,2017,9,2.7197673,0.7133721037499929,6.026783,70.00925
Niger,2017,10,3.1418605,1.0021802262499928,9.448954,56.34914
Niger,2017,12,3.5965116,1.343459298749993,10.204031,56.541
Niger,2017,13,12.166279,1.704651148749993,21.956085,63.68239
Niger,2017,15,25.234884,3.1354650924999925,28.661783,89.819626
Niger,2017,16,15.274419,6.1748546624999925,29.907326,58.080696
Niger,2017,18,54.12907,8.003633787499993,50.11535,107.2824
Niger,2017,19,51.115116,14.677761724999993,45.026165,112.17153
Niger,2017,20,42.91628,20.922238424999993,52.905777,82.7487
Niger,2017,22,42.640697,25.946802512499993,55.368797,78.9161
Niger,2017,23,66.98256,30.88415707499999,50.355736,130.03632
Niger,2017,25,45.75465,38.807413125,53.04372,87.44211
Niger,2017,26,59.265118,43.00595949999999,61.97217,95.957954
Niger,2017,28,43.746513,47.25973875,64.691666,69.94598
Niger,2017,29,70.967445,50.81875049999999,74.9698,94.99516
Niger,2017,31,104.71512,52.923547375,90.785965,114.54196
Niger,2017,32,98.487206,59.62354787499999,96.475426,101.98254
Niger,2017,34,160.42093,66.569913625,119.47457,132.89536
Niger,2017,35,75.01628,81.29244274999999,73.65252,101.73391
Niger,2017,37,66.289536,82.29665775,76.45927,87.515564
Niger,2017,38,88.64302,84.8635185,76.912445,114.32088
Niger,2017,39,27.417442,88.53575624999999,47.189575,62.114788
Niger,2017,41,18.822094,86.494622375,45.66558,47.0183
Niger,2017,42,10.960465,79.9764535,43.603256,32.838264
Niger,2017,44,2.1465116,68.257121625,5.266822,69.60783
Niger,2017,45,0.72906977,56.21453482499999,0.8972093,97.14883
Niger,2017,47,0.23255815,36.25305229624999,0.30651164,98.60636
Niger,2017,48,1.0639535,26.905087064999993,1.1663953,98.338715
Niger,2017,50,0.39302325,18.751889252499993,0.37771317,100.2847
Niger,2017,51,0.4127907,7.720639658749993,0.37449613,100.712524
Niger,2018,1,0.71744186,4.345058246249993,0.7073643,100.176575
Niger,2018,2,0.69418603,2.081976728749993,0.7250775,99.46042
Niger,2018,3,0.90697676,0.7986918574999929,1.016124,98.18576
Niger,2018,5,0.93372095,0.6437500024999929,0.81945735,101.96347
Niger,2018,6,1.7709303,0.6693313999999929,1.1961628,109.276184
Niger,2018,8,6.596512,0.8616279187499929,2.4589148,155.47183
Niger,2018,9,8.117442,1.553197731249993,6.026783,118.95983
Niger,2018,10,3.589535,2.5187500749999927,9.448954,59.44745
Niger,2018,12,7.404651,2.915843112499993,10.204031,81.58791
Niger,2018,13,29.238373,3.751744254999993,21.956085,127.01537
Niger,2018,15,36.40349,7.319767626249993,28.661783,122.99851
Niger,2018,16,20.304651,11.756831781249993,29.907326,72.49095
Niger,2018,18,72.40116,14.178198037499993,50.11535,140.43486
Niger,2018,19,51.522095,23.006976749999993,45.026165,112.98506
Niger,2018,21,49.55465,28.622674624999995,52.905777,94.21279
Niger,2018,22,41.91395,33.802325624999995,55.368797,77.71225
Niger,2018,24,63.52558,38.59287749999999,50.355736,123.79129
Niger,2018,25,48.3,45.60799362499999,53.04372,91.82733
Niger,2018,26,96.69535,47.990697,61.97217,151.84718
Niger,2018,28,50.376743,55.52717949999999,64.691666,79.45964
Niger,2018,29,67.86628,59.286190999999995,74.9698,91.11725
Niger,2018,31,104.9186,58.719331,90.785965,114.754395
Niger,2018,32,95.762794,65.393894125,96.475426,99.29773
Niger,2018,34,92.57907,71.169912125,119.47457,78.39278
Niger,2018,35,105.91279,77.503052125,73.65252,141.0162
Niger,2018,37,55.73256,82.801453375,76.45927,74.55574
Niger,2018,38,74.22558,83.730523375,76.912445,96.71983
Niger,2018,40,70.11395,80.92180212499999,47.189575,143.9252
Niger,2018,41,43.773254,83.388953,45.66558,96.26507
Niger,2018,42,81.16163,80.37732474999999,43.603256,177.27542
Niger,2018,44,11.41279,77.4077035,5.266822,159.86243
Niger,2018,45,1.4627907,66.863953,0.8972093,109.59066
Niger,2018,47,0.34302327,55.47441808749999,0.30651164,100.68805
Niger,2018,48,0.9883721,42.27819724624999,1.1663953,97.11301
Niger,2018,50,0.34767443,35.43517375875,0.37771317,99.44142
Niger,2018,51,0.3883721,26.200435562499994,0.37449613,100.25819
Niger,2019,1,0.71046513,17.48473832499999,0.7073643,100.05434
Niger,2019,2,0.69534886,12.101889716249993,0.7250775,99.48073
Niger,2019,4,0.8860465,2.0436045737499926,1.016124,97.83785
Niger,2019,5,0.79651165,0.7277616362499929,0.81945735,99.605705
Niger,2019,7,0.8,0.6444767549999928,1.1961628,93.60632
Niger,2019,8,8.105814,0.7015988462499929,2.4589148,175.70671
Niger,2019,9,8.172093,1.5912790837499928,6.026783,119.45546
Niger,2019,11,5.717442,2.569331404999993,9.448954,74.174515
Niger,2019,12,5.4453487,3.2354651424999927,10.204031,68.70118
Niger,2019,14,20.583721,3.827325588749993,21.956085,94.90889
Niger,2019,15,16.290697,6.313372106249993,28.661783,63.24887
Niger,2019,16,18.26628,8.238953418749993,29.907326,66.651566
Niger,2019,18,38.55349,10.422674462499995,50.11535,79.02243
Niger,2019,19,68.62442,15.141860712499994,45.026165,147.17183
Niger,2019,21,50.63721,22.70668646249999,52.905777,96.08231
Niger,2019,22,68.8593,28.014826087499994,55.368797,122.34681
Niger,2019,24,31.168604,35.90755833749999,50.355736,65.33849
Niger,2019,25,52.451164,39.12296524999999,53.04372,98.97912
Niger,2019,27,76.86977,43.10639562499999,61.97217,122.24447
Niger,2019,28,101.80232,50.67877974999999,64.691666,153.24977
Niger,2019,29,64.05698,61.12078474999999,74.9698,86.35381
Niger,2019,31,110.99303,64.30872099999999,90.785965,121.09606
Niger,2019,32,71.54535,69.60479724999999,96.475426,75.4324
Niger,2019,34,97.02674,72.21831474999999,119.47457,81.96593
Niger,2019,35,65.1093,75.73924475,73.65252,89.138016
Niger,2019,37,74.4907,79.98183175,76.45927,97.583374
Niger,2019,38,71.74884,82.73677375,76.912445,93.69619
Niger,2019,40,82.25814,82.09665749999999,47.189575,167.19458
Niger,2019,41,61.697674,79.65363499999998,45.66558,131.64297
Niger,2019,43,93.75581,79.35872174999999,43.603256,203.18765
Niger,2019,44,7.577907,77.20406925,5.266822,122.51023
Niger,2019,46,4.918605,69.208138875,0.8972093,168.1915
Niger,2019,47,0.4616279,57.694621999999995,0.30651164,102.923134
Niger,2019,48,1.3872093,49.61366298749999,1.1663953,103.580925
Niger,2019,50,0.3860465,40.47572664999999,0.37771317,100.15496
Niger,2019,51,0.37558138,31.555377462499994,0.37449613,100.020195
Niger,2020,1,0.86627907,21.320057634999994,0.7073643,102.784386
Niger,2020,2,0.872093,13.716133268749992,0.7250775,102.567924
Niger,2020,4,1.1267442,2.105668643749993,1.016124,101.83873
Niger,2020,5,0.54186046,1.299273293749993,0.81945735,95.22984
Niger,2020,7,0.7267442,0.7521802262499929,1.1961628,92.42405
Niger,2020,8,1.0034884,0.7853197637499929,2.4589148,80.48743
Niger,2020,9,6.3023257,0.7373546512499929,6.026783,102.498856
Niger,2020,11,7.6848836,1.4768895512499929,9.448954,87.791016
Niger,2020,12,19.304651,2.390552328749993,10.204031,159.85663
Niger,2020,14,27.066278,4.695348819999992,21.956085,118.95747
Niger,2020,15,8.172093,7.969621944999993,28.661783,39.130707
Niger,2020,17,21.404652,8.850290544999993,29.907326,75.64215
Niger,2020,18,34.060467,11.458139487499992,50.11535,70.8704
Niger,2020,20,55.615116,15.624854837499992,45.026165,121.166824
Niger,2020,21,79.469765,22.45130828749999,52.905777,145.8745
Niger,2020,23,50.606976,31.597238199999993,55.368797,92.112114
Niger,2020,24,29.898838,36.96249974999999,50.355736,63.044666
Niger,2020,25,87.52907,38.28677312499999,53.04372,159.4127
Niger,2020,27,71.56046,45.844622124999994,61.97217,114.31683
Niger,2020,28,81.691864,53.768167999999996,64.691666,124.39345
Niger,2020,30,52.740696,61.3040695,74.9698,72.203125
Niger,2020,31,42.897675,63.63909812499999,90.785965,50.004898
Niger,2020,33,134.86745,62.04941799999999,96.475426,137.83382
Niger,2020,34,137.66628,68.97412862499999,119.47457,114.6148
Niger,2020,36,60.97209,79.85654162499999,73.65252,83.877914
Niger,2020,37,85.18954,83.74069812499998,76.45927,110.71735
Niger,2020,39,87.37093,83.448256875,76.912445,112.76788
Niger,2020,40,45.97907,85.42456562499999,47.189575,97.68056
Niger,2020,41,38.373257,80.960466375,45.66558,85.60694
Niger,2020,43,8.681396,79.1645365,43.603256,28.149134
Niger,2020,44,2.711628,74.88750162499998,5.266822,75.11212
Niger,2020,46,0.74883723,58.36802387499999,0.8972093,97.48403
Niger,2020,47,0.28139535,41.25334352874999,0.30651164,99.52669
Niger,2020,49,1.2,33.66700669749999,1.1663953,100.54497
Niger,2020,50,0.40348837,23.168314197499992,0.37771317,100.479294
Niger,2020,52,0.5790698,12.297383993749992,0.37449613,103.80637
Niger,2020,53,0.6988372,6.622383968749993,0.7073643,99.8506
Niger,2021,2,0.66511625,1.913081493749993,0.7250775,98.95266
Niger,2021,3,0.8465116,0.911046524999993,1.016124,97.18071
Niger,2021,5,0.5476744,0.6779069749999929,0.81945735,95.32975
Niger,2021,6,0.6965116,0.6527616212499928,1.1961628,91.93613
Niger,2021,7,1.0209303,0.7046511524999929,2.4589148,80.72127
Niger,2021,9,2.6627908,0.6822674399999928,6.026783,69.49253
Niger,2021,10,22.467442,0.9646802437499928,9.448954,190.09987
Niger,2021,11,20.152325,3.7007267687499925,10.204031,165.43195
Niger,2021,13,8.14186,6.132412743749993,21.956085,48.75285
Niger,2021,14,22.77093,7.067005712499993,28.661783,82.49988
Niger,2021,16,20.131395,9.807558012499992,29.907326,71.99461
Niger,2021,17,50.9593,12.255523087499993,50.11535,101.53124
Niger,2021,19,39.490696,18.538371637499992,45.026165,88.93485
Niger,2021,20,62.202324,23.34709234999999,52.905777,116.0546
Niger,2021,22,67.49186,30.789533999999993,55.368797,120.08167
Niger,2021,23,53.188374,36.41758624999999,50.355736,105.11716
Niger,2021,25,69.23023,40.54709237499999,53.04372,127.88676
Niger,2021,26,50.963955,48.18313862499999,61.97217,83.563
Niger,2021,27,47.85349,51.707266749999995,64.691666,75.839035
Niger,2021,29,55.524418,55.172528625,74.9698,75.68409
Niger,2021,30,132.85233,55.743168374999996,90.785965,143.91704
Niger,2021,32,91.08372,67.413372625,96.475426,94.68668
Niger,2021,33,57.768604,71.023547125,119.47457,50.426846
Niger,2021,35,81.80582,69.808140125,73.65252,110.36623
Niger,2021,36,66.87791,73.38532087499999,76.45927,88.237854
Niger,2021,38,93.09651,73.091280875,76.912445,119.75776
Niger,2021,39,115.702324,78.35785025,47.189575,231.2767
Niger,2021,41,54.289536,86.83895449999999,45.66558,117.021324
Niger,2021,42,110.165115,86.68459424999999,43.603256,236.94937
Niger,2021,44,20.303488,83.84869237499998,5.266822,246.45882
Niger,2021,45,1.4697675,75.00116337499999,0.8972093,109.70898
Niger,2021,46,0.4511628,67.96380881249999,0.30651164,102.725914
Niger,2021,48,0.99651164,57.794476662499996,1.1663953,97.24501
Niger,2021,49,0.34651163,49.5593018675,0.37771317,99.4198
Niger,2021,51,0.36511627,37.965552071249995,0.37449613,99.82547
Niger,2021,52,0.6988372,23.548401104999996,0.7073643,99.8506
Niger,2022,2,0.71046513,16.849563754999995,0.7250775,99.74476
Niger,2022,3,0.8639535,3.167732521249993,1.016124,97.47063
Niger,2022,5,0.5883721,0.7377907087499929,0.81945735,96.02909
Niger,2022,6,0.7186046,0.6276162837499929,1.1961628,92.29268
Niger,2022,8,1.022093,0.6610465087499928,2.4589148,80.736855
Niger,2022,9,6.5267444,0.6642441787499929,6.026783,104.534065
Niger,2022,10,13.338372,1.4367732749999929,9.448954,126.91834
Niger,2022,12,9.909303,3.058430241249993,10.204031,98.061516
Niger,2022,13,22.848837,4.209738466249993,21.956085,103.311874
Niger,2022,15,25.284883,6.977034949999992,28.661783,89.968155
Niger,2022,16,35.769768,10.029651137499993,29.907326,116.7943
Niger,2022,17,33.354652,14.427325624999991,50.11535,69.58978
Niger,2022,19,45.66395,18.506831549999994,45.026165,101.27491
Niger,2022,20,44.081394,24.087063674999992,52.905777,84.76079
Niger,2022,22,44.18372,28.781394874999993,55.368797,81.472084
Niger,2022,23,45.01279,32.63706337499999,50.355736,90.347984
Niger,2022,25,82.56279,37.02499924999999,53.04372,150.85661
Niger,2022,26,30.634884,44.489243374999994,61.97217,53.208496
Niger,2022,28,43.731396,45.157993499999996,64.691666,69.924286
Niger,2022,29,79.788376,46.153197,74.9698,106.02549
Niger,2022,31,37.11628,51.9574125,90.785965,43.969154
Niger,2022,32,75.24303,50.88895375,96.475426,79.07632
Niger,2022,33,167.98721,54.78415824999999,119.47457,138.97394
Niger,2022,35,53.33372,70.25959449999999,73.65252,74.166374
Niger,2022,36,93.81046,71.29971074999999,76.45927,121.30046
Niger,2022,38,86.23023,72.7056695,76.912445,111.3753
Niger,2022,39,106.85,79.65508774999998,47.189575,214.31482
Niger,2022,41,67.76163,87.54491325,45.66558,143.61156
Niger,2022,42,28.845348,86.04156999999998,43.603256,69.63597
Niger,2022,44,3.0081396,85.00770349999999,5.266822,78.00018
Niger,2022,45,0.70813954,75.9783422,0.8972093,96.793915
Niger,2022,47,0.22441861,55.06845839249999,0.30651164,98.45297
Niger,2022,48,0.99651164,48.42979571875,1.1663953,97.24501
Niger,2022,49,0.6302326,36.828052173749995,0.37771317,104.69566
Niger,2022,51,0.3151163,26.12805249874999,0.37449613,98.895164
Niger,2022,52,0.5430232,12.811192036249993,0.7073643,97.120544
Niger,2023,2,0.52093023,4.408866186249993,0.7250775,96.43416
Niger,2023,3,0.8023256,0.8683139649999929,1.016124,96.44625
Niger,2023,5,0.6395349,0.5925872149999929,0.81945735,96.90826
Niger,2023,6,0.7767442,0.5840116349999929,1.1961628,93.230995
Niger,2023,8,1.1534884,0.6530523337499929,2.4589148,82.498436
Niger,2023,9,15.788372,0.672674428749993,6.026783,188.52618
Niger,2023,10,11.897675,2.567441853749993,9.448954,116.94739
Niger,2023,12,31.538372,4.015261691249993,10.204031,240.3203
Niger,2023,13,11.9627905,7.889680291249993,21.956085,62.9275
Niger,2023,15,14.480232,9.319912824999992,28.661783,57.870472
Niger,2023,16,20.345348,11.029651124999994,29.907326,72.60754
Niger,2023,18,42.322094,13.492877762499994,50.11535,85.8601
Niger,2023,19,55.2907,18.686046487499993,45.026165,120.518326
Niger,2023,20,63.822094,25.453197937499993,52.905777,118.85187
Niger,2023,22,71.26744,31.457413187499995,55.368797,126.33586
Niger,2023,23,42.83837,38.8786338125,50.355736,86.4199
Niger,2023,25,29.827908,40.291133562499994,53.04372,60.002888
Niger,2023,26,73.227905,42.52427324999999,61.97217,116.80659
Niger,2023,28,52.587208,49.86773237499999,64.691666,82.63142
Niger,2023,29,64.763954,53.89796487499999,74.9698,87.23787
Niger,2023,31,50.15814,56.70319737499999,90.785965,57.58478
Niger,2023,32,121.37675,56.061627374999986,96.475426,124.53927
Niger,2023,34,119.50697,63.25595937499999,119.47457,100.02603
Niger,2023,35,80.91279,69.285900625,73.65252,109.23082
Niger,2023,37,74.0814,74.04520312499999,76.45927,97.08091
Niger,2023,38,75.02791,79.57688962499999,76.912445,97.699326
Niger,2023,39,88.67907,79.80189025,47.189575,179.49767
Niger,2023,41,53.247673,84.31337299999998,45.66558,114.96497
Niger,2023,42,73.03721,82.87383787499999,43.603256,160.55963
Niger,2023,44,13.259302,85.73372162499999,5.266822,177.84766
Niger,2023,45,2.160465,72.21904062499999,0.8972093,121.42126
Niger,2023,47,0.94069767,57.550727499999994,0.30651164,111.95109
Niger,2023,48,1.0488372,47.55421595875,1.1663953,98.09357
Niger,2023,50,0.41744187,38.42514560874999,0.37771317,100.73876
Niger,2023,51,0.40581396,29.098837092499995,0.37449613,100.58272
Niger,2024,1,0.6872093,18.064680087499994,0.7073643,99.64686
Niger,2024,2,0.71744186,11.494622124999994,0.7250775,99.86663
Niger,2024,3,0.90465117,2.454651107499993,1.016124,98.1471
Niger,2024,5,0.89069766,0.9103197537499929,0.81945735,101.224174
Niger,2024,6,1.2023256,0.7515988362499929,1.1961628,100.09947
Niger,2024,8,4.327907,0.7843023274999928,2.4589148,125.057175
Niger,2024,9,19.709303,1.1941860524999928,6.026783,224.08443
Niger,2024,11,13.422093,3.6056686937499927,9.448954,127.49776
Niger,2024,12,4.172093,5.232703573749992,10.204031,60.326714
Niger,2024,14,46.427906,5.668314036249993,21.956085,190.78404
Niger,2024,15,12.753489,11.382122053749992,28.661783,52.740788
Niger,2024,16,18.07093,12.863226782499993,29.907326,66.09194
Niger,2024,18,45.723255,15.010755824999993,50.11535,92.03108
Niger,2024,19,48.84302,20.575871999999993,45.026165,107.629715
Niger,2024,21,52.76279,26.14026112499999,52.905777,99.75307
Niger,2024,22,72.21279,30.271946999999994,55.368797,127.90182
Niger,2024,24,59.89186,37.62078412499999,50.355736,117.22698
Niger,2024,25,71.32907,44.585755,53.04372,131.50272
Niger,2024,27,76.56163,47.6984005,61.97217,121.78436
Niger,2024,28,86.07442,55.674418124999995,64.691666,130.68193
Niger,2024,29,57.410465,64.174854375,74.9698,78.042534
Niger,2024,31,36.62442,65.635755625,90.785965,43.455658
Niger,2024,32,53.65349,64.108430625,96.475426,57.800682
Niger,2024,34,138.48837,64.21976812499999,119.47457,115.27525
Niger,2024,35,59.006977,72.504215625,73.65252,81.37943
Niger,2024,37,83.76163,72.39360525,76.45927,108.96443
Niger,2024,38,56.05349,73.94767524999999,76.912445,74.53506
Niger,2024,40,64.47326,71.38415774999999,47.189575,133.11711
Niger,2024,41,108.495346,68.68401275,45.66558,224.00877
Niger,2024,43,31.975582,75.069622875,43.603256,76.07635
Niger,2024,44,2.4581394,74.488518125,5.266822,72.64312
Niger,2024,46,0.75,68.08909929999999,0.8972093,97.50375
Niger,2024,47,0.29534882,50.87180304999999,0.30651164,99.789635
Niger,2024,48,1.1418605,43.53284952749999,1.1663953,99.60212
Niger,2024,50,0.48488373,33.205378339999996,0.37771317,101.99287
Niger,2024,51,0.4244186,26.259302556249995,0.37449613,100.92888
Niger,2025,1,0.677907,18.253197381249993,0.7073643,99.48388
Niger,2025,2,0.7267442,4.7760175062499926,0.7250775,100.02911
Niger,2025,4,0.9,0.8699127812499929,1.016124,98.06979
Niger,2025,5,0.6604651,0.6751453562499928,0.81945735,97.26792
Niger,2025,7,1.1918604,0.6639534937499929,1.1961628,99.93056
Niger,2025,8,4.0976744,0.776017441249993,2.4589148,121.97049
Niger,2025,9,3.4848838,1.1454941787499928,6.026783,76.94796
Niger,2025,11,5.989535,1.5204941874999929,9.448954,76.05765
Niger,2025,12,10.324419,2.2161337374999928,10.204031,100.79181
Niger,2025,14,18.376743,3.421947737499993,21.956085,86.72158
Niger,2025,15,8.74186,5.628197587499993,28.661783,40.82333
Niger,2025,17,29.547674,6.608430087499993,29.907326,98.9697
Niger,2025,18,33.412792,10.219331199999992,50.11535,69.69527
Niger,2025,19,52.039536,14.246947649999994,45.026165,114.01941
Niger,2025,21,44.25814,20.239680349999993,52.905777,85.06602
Niger,2025,22,43.40698,25.336337374999992,55.368797,80.185425
Niger,2025,24,75.17093,30.013517999999994,50.355736,144.82858
Niger,2025,25,84.48372,38.11933187499999,53.04372,154.16606
Niger,2025,27,64.567444,46.382704,61.97217,103.87516
Niger,2025,28,46.59884,53.360901999999996,64.691666,74.03875
Niger,2025,30,111.3093,55.49229775,74.9698,145.44153
Niger,2025,31,87.18372,65.22936125,90.785965,96.23928
Niger,2025,33,70.39419,69.62238425,96.475426,74.29797
Niger,2025,34,94.69535,72.88939049999999,119.47457,80.09294
Niger,2025,36,62.889534,79.30043674999999,73.65252,86.31578
Niger,2025,37,76.29651,77.76526224999999,76.45927,99.8002
Niger,2025,38,93.37209,76.74186099999999,76.912445,120.09419
Niger,2025,40,74.44535,80.34244174999999,47.189575,152.22456
Niger,2025,41,49.315117,83.8232555,45.66558,107.203186
Niger,2025,43,24.689535,76.073982625,43.603256,61.085487
Niger,2025,44,4.516279,68.2622095,5.266822,92.68963
Niger,2025,46,1.5034884,60.02747062499999,0.8972093,110.280785
Niger,2025,47,0.927907,48.378487924999995,0.30651164,111.710045
Niger,2025,49,1.1476744,40.63328454999999,1.1663953,99.69641
Niger,2025,50,0.3895349,31.23968009999999,0.37771317,100.21983
Niger,2025,51,0.4267442,19.616860712499992,0.37449613,100.97215
Niger,2026,1,0.6604651,10.364534987499994,0.7073643,99.178276
Niger,2026,2,0.6965116,4.282703499999993,0.7250775,99.50104
Niger,2026,4,0.8732558,1.2835755749999929,1.016124,97.62525
Niger,2026,5,1.4883721,0.8281976749999929,0.81945735,111.494446
Niger,2026,7,1.6988372,0.8263081374999929,1.1961628,108.11268
Niger,2026,8,1.222093,0.9226744124999928,2.4589148,83.418205
Niger,2026,9,2.8883722,0.931976737499993,6.026783,71.53829
Niger,2026,11,9.2,1.244331399999993,9.448954,98.27701
Niger,2026,12,27.066278,2.340988374999993,10.204031,210.9064
Niger,2026,14,26.138372,5.641714987499993,21.956085,115.51518
Niger,2026,15,22.517443,8.821947537499993,28.661783,81.74684
Niger,2026,17,16.72093,11.527470937499993,29.907326,62.22456
Niger,2026,18,41.739536,13.431540674999992,50.11535,84.80312
Niger,2026,20,41.756977,18.43662802499999,45.026165,93.46504
Niger,2026,21,73.41279,23.50348852499999,52.905777,135.41444
Niger,2026,23,68.04651,32.31904074999999,55.368797,121.000435
Niger,2026,24,67.8314,39.67485449999999,50.355736,131.56975
Niger,2026,25,51.27093,44.77049474999999,53.04372,96.94577
Niger,2026,27,43.890697,47.912064499999985,61.97217,73.00152
Ogun,1981,1,0.15780297,,0.19232781,99.33508
Ogun,1981,2,0.1455972,0.15780297,0.1801947,99.332115
Ogun,1981,4,0.21229294,0.15170008499999998,0.28721303,98.583
Ogun,1981,5,0.07105493,0.17189770333333332,0.13397269,98.77448
Ogun,1981,7,0.20401046,0.14668701,0.4310375,95.819824
Ogun,1981,8,0.8391456,0.1581517,0.94918627,98.15032
Ogun,1981,9,1.3387097,0.27165068333333336,2.173874,88.35825
Ogun,1981,11,1.9027898,0.42408768571428573,3.433188,81.852684
Ogun,1981,12,4.069747,0.60892545,5.196033,88.95368
Ogun,1981,14,3.3212729,1.09791845375,14.920169,41.7731
Ogun,1981,15,20.015257,1.4948779162499999,17.214254,112.60903
Ogun,1981,17,35.1177,3.9702484237499998,20.847937,155.20659
Ogun,1981,18,67.12424,8.3510790575,42.98131,150.31735
Ogun,1981,20,50.72319,16.71610775,38.82091,127.16118
Ogun,1981,21,33.340454,22.951613299999998,50.677116,68.86214
Ogun,1981,23,31.640366,26.9518313375,57.540745,58.586388
Ogun,1981,24,66.27463,30.6690283625,53.406567,122.031876
Ogun,1981,25,100.76068,38.4446387375,58.793896,165.78496
Ogun,1981,27,106.212296,50.624564625,58.759476,174.42473
Ogun,1981,28,80.990845,61.39919450000001,65.60009,121.79991
Ogun,1981,30,85.03313,67.133337625,75.08957,112.41555
Ogun,1981,31,41.02049,69.371948875,69.72571,61.585884
Ogun,1981,33,82.945946,68.159111375,81.77599,101.34824
Ogun,1981,34,108.84394,74.359797875,93.72764,115.31111
Ogun,1981,36,87.747604,84.01024462500001,84.180954,103.999344
Ogun,1981,37,68.19137,86.69436637499999,79.62305,86.49106
Ogun,1981,39,53.444202,82.62320262499999,75.43139,72.66343
Ogun,1981,40,26.597647,76.027190875,47.132565,60.61019
Ogun,1981,41,11.13034,69.228041125,31.31052,44.42333
Ogun,1981,43,18.937227,59.990192375,26.176998,76.77848
Ogun,1981,44,3.249346,57.2297845,2.2840018,113.25294
Ogun,1981,46,0.031822145,47.2677095,0.047413543,99.6911
Ogun,1981,47,0.0017436792,33.666194768125,0.0015547805,100.00378
Ogun,1981,49,0.40889275,22.697962228025002,0.44394073,99.3562
Ogun,1981,50,0.2615519,14.225152571775,0.26727694,99.89131
Ogun,1981,52,0.2615519,7.577321309275,0.27542865,99.73695
Ogun,1981,53,0.17698343,4.2853094217750005,0.19232781,99.704475
Ogun,1982,2,0.16346993,2.916139850525,0.1801947,99.67713
Ogun,1982,3,0.2885789,0.569420216775,0.28721303,100.02583
Ogun,1982,5,0.19790758,0.199324329275,0.13397269,101.24533
Ogun,1982,6,0.52920663,0.22008500865,0.4310375,101.807556
Ogun,1982,7,1.516565,0.28601787749999996,0.94918627,109.53708
Ogun,1982,9,2.820837,0.42447690875,2.173874,109.018326
Ogun,1982,10,2.8661726,0.74438754625,3.433188,93.27639
Ogun,1982,11,11.613339,1.06996513375,5.196033,162.93922
Ogun,1982,13,11.095467,2.49950958,14.920169,80.79985
Ogun,1982,14,29.394072,3.86600921375,17.214254,154.82884
Ogun,1982,16,33.82476,7.50419585125,20.847937,150.2045
Ogun,1982,17,36.652573,11.70755240375,42.98131,86.80999
Ogun,1982,19,19.131212,16.2229732,38.82091,55.067802
Ogun,1982,20,47.98605,18.424804075,50.677116,95.16666
Ogun,1982,22,49.68483,24.0704557,57.540745,87.43873
Ogun,1982,23,48.55885,29.922787875,53.406567,91.70005
Ogun,1982,25,45.554924,34.54097675,58.793896,79.24728
Ogun,1982,26,84.51526,38.848408875000004,58.759476,140.39522
Ogun,1982,27,67.42066,45.738557375,65.60009,102.57871
Ogun,1982,29,60.629467,49.938044875,75.08957,81.94509
Ogun,1982,30,58.81212,52.935156625,69.72571,85.395134
Ogun,1982,32,64.48257,57.895270124999996,81.77599,80.07119
Ogun,1982,33,142.86269,59.957335125,93.72764,149.76828
Ogun,1982,35,50.95728,71.604567625,84.180954,62.745773
Ogun,1982,36,84.11378,71.904371375,79.62305,105.30675
Ogun,1982,38,43.045334,76.724228375,75.43139,59.73456
Ogun,1982,39,44.119877,71.540487625,47.132565,94.2211
Ogun,1982,41,27.436792,68.62788975,31.31052,89.331665
Ogun,1982,42,29.406277,64.478805375,26.176998,110.357895
Ogun,1982,44,2.423714,60.803075,2.2840018,101.91807
Ogun,1982,45,0.04054054,53.045718,0.047413543,99.86384
Ogun,1982,46,0.0,35.1929493175,0.0015547805,99.96891
Ogun,1982,48,0.4311247,28.823289317500002,0.44394073,99.76459
Ogun,1982,49,0.3173496,18.362957405000003,0.26727694,100.95064
Ogun,1982,51,0.26939842,13.021959355,0.27542865,99.88568
Ogun,1982,52,0.15823889,7.5406495325,0.19232781,99.343475
Ogun,1983,2,0.14123802,4.13083039375,0.1801947,99.24797
Ogun,1983,3,0.1804708,0.47270052125,0.28721303,97.98113
Ogun,1983,5,0.12467306,0.19229512125,0.13397269,99.818855
Ogun,1983,6,0.2776809,0.20281168625,0.4310375,97.17629
Ogun,1983,8,0.76024413,0.23752179875,0.94918627,96.824066
Ogun,1983,9,1.6612903,0.2786617275,2.173874,92.85485
Ogun,1983,10,1.809939,0.446654315,3.433188,80.751656
Ogun,1983,12,10.379686,0.6392218875,5.196033,150.8399
Ogun,1983,13,16.753706,1.91690277625,14.920169,109.20442
Ogun,1983,15,3.1351352,3.9934612737500004,17.214254,36.62124
Ogun,1983,16,4.2332172,4.36279432375,20.847937,35.721294
Ogun,1983,17,19.340889,4.87636234125,42.98131,50.729935
Ogun,1983,19,65.59285,7.259263353750001,38.82091,161.09398
Ogun,1983,20,47.755886,15.363339087500002,50.677116,94.753265
Ogun,1983,22,50.71273,21.12516355,57.540745,89.0823
Ogun,1983,23,58.351788,27.238012425,53.406567,108.46689
Ogun,1983,25,21.014822,33.234525175,58.793896,40.779484
Ogun,1983,26,56.73409,33.767164675000004,58.759476,96.823395
Ogun,1983,28,55.53444,40.467034025000004,65.60009,85.74272
Ogun,1983,29,46.080647,46.879686875000004,75.08957,63.779404
Ogun,1983,31,68.84656,50.222156625000004,69.72571,98.8235
